trial,lap,entrant,segment_idx,segment_type,length_m,entry_speed,exit_speed,segment_time,mu_effective
2,5,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
2,5,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
2,5,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
2,1,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
2,1,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
2,1,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
2,1,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
2,1,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
2,1,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
2,1,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
2,1,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
2,1,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
2,1,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
2,1,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
2,1,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
2,1,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
2,1,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
2,1,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
2,1,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
2,2,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
2,2,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
2,2,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
2,2,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
2,2,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
2,2,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
2,2,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
2,2,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
2,2,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
2,2,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
2,2,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
2,2,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
2,2,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
2,2,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
2,2,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
2,2,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
2,3,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
2,3,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
2,3,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
2,3,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
2,3,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
2,3,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
2,3,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
2,3,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
2,3,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
2,3,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
2,3,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
2,3,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
2,3,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
2,3,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
2,3,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
2,3,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
2,4,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
2,4,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
2,4,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
2,4,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
2,4,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
2,4,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
2,4,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
2,4,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
2,4,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
2,4,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
2,4,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
2,4,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
2,4,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
2,4,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
2,4,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
2,4,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
2,5,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
2,5,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
2,5,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
2,5,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
2,5,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
2,5,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
2,5,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
2,5,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
2,5,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
2,5,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
2,5,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
2,5,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
2,5,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
2,5,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
2,5,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
2,5,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
2,1,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
2,1,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
2,1,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
2,1,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
2,1,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
2,1,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
2,1,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
2,1,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
2,1,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
2,1,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
2,1,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
2,1,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
2,1,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
2,1,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
2,1,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
2,1,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
2,2,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
2,2,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
2,2,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
2,2,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
2,2,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
2,2,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
2,2,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
2,2,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
2,2,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
2,2,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
2,2,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
2,2,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
2,2,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
2,2,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
2,2,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
2,2,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
2,3,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
2,3,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
2,3,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
2,3,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
2,3,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
2,3,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
2,3,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
2,3,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
2,3,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
2,3,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
2,3,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
2,3,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
2,3,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
2,3,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
2,3,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
2,3,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
2,4,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
2,4,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
2,4,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
2,4,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
2,4,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
2,4,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
2,4,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
2,4,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
2,4,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
2,4,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
2,4,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
2,4,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
2,4,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
2,4,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
2,4,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
2,4,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
2,5,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
2,5,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
2,5,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
2,5,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
2,5,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
2,5,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
2,5,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
2,5,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
2,5,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
2,5,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
2,5,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
2,5,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
2,5,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
2,5,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
2,5,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
2,5,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
3,1,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
3,1,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
3,1,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
3,1,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
3,1,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
3,1,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
3,1,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
3,1,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
3,1,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
3,1,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
3,1,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
3,1,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
3,1,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
3,1,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
3,1,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
3,1,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
3,2,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
3,2,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
3,2,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
3,2,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
3,2,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
3,2,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
3,2,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
3,2,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
3,2,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
3,2,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
3,2,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
3,2,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
3,2,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
3,2,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
3,2,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
3,2,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
3,3,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
3,3,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
3,3,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
3,3,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
3,3,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
3,3,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
3,3,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
3,3,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
3,3,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
3,3,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
3,3,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
3,3,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
3,3,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
3,3,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
3,3,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
3,3,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
3,4,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
3,4,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
3,4,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
3,4,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
3,4,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
3,4,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
3,4,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
3,4,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
3,4,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
3,4,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
3,4,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
3,4,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
3,4,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
3,4,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
3,4,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
3,4,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
3,5,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
3,5,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
3,5,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
3,5,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
3,5,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
3,5,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
3,5,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
3,5,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
3,5,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
3,5,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
3,5,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
3,5,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
3,5,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
3,5,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
3,5,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
3,5,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
3,1,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
3,1,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
3,1,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
3,1,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
3,1,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
3,1,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
3,1,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
3,1,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
3,1,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
3,1,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
3,1,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
3,1,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
3,1,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
3,1,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
3,1,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
3,1,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
3,2,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
3,2,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
3,2,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
3,2,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
3,2,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
3,2,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
3,2,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
3,2,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
3,2,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
3,2,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
3,2,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
3,2,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
3,2,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
3,2,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
3,2,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
3,2,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
3,3,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
3,3,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
3,3,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
3,3,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
3,3,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
3,3,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
3,3,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
3,3,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
3,3,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
3,3,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
3,3,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
3,3,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
3,3,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
3,3,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
3,3,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
3,3,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
3,4,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
3,4,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
3,4,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
3,4,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
3,4,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
3,4,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
3,4,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
3,4,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
3,4,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
3,4,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
3,4,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
3,4,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
3,4,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
3,4,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
3,4,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
3,4,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
3,5,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
3,5,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
3,5,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
3,5,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
3,5,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
3,5,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
3,5,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
3,5,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
3,5,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
3,5,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
3,5,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
